12300.91	812.95	4.363681e+001	-4.634470e+004	3.547447e-003	-3.767584e+000
12302.24	812.86	4.367187e+001	-4.637222e+004	3.549912e-003	-3.769412e+000
12303.58	812.77	4.370697e+001	-4.639977e+004	3.552379e-003	-3.771243e+000
12304.91	812.68	4.374210e+001	-4.642734e+004	3.554849e-003	-3.773074e+000
12306.24	812.60	4.377727e+001	-4.645494e+004	3.557321e-003	-3.774908e+000
12307.58	812.51	4.381247e+001	-4.648257e+004	3.559796e-003	-3.776744e+000
12308.91	812.42	4.384771e+001	-4.651022e+004	3.562273e-003	-3.778581e+000
12310.25	812.33	4.388299e+001	-4.653790e+004	3.564753e-003	-3.780420e+000
12311.58	812.24	4.391830e+001	-4.656561e+004	3.567235e-003	-3.782261e+000
12312.92	812.16	4.395365e+001	-4.659334e+004	3.569719e-003	-3.784103e+000
12314.25	812.07	4.398904e+001	-4.662110e+004	3.572206e-003	-3.785947e+000
12315.58	811.98	4.402446e+001	-4.664889e+004	3.574696e-003	-3.787794e+000
12316.92	811.89	4.405993e+001	-4.667670e+004	3.577188e-003	-3.789641e+000
12318.25	811.80	4.409542e+001	-4.670454e+004	3.579682e-003	-3.791491e+000
12319.59	811.72	4.413096e+001	-4.673241e+004	3.582179e-003	-3.793343e+000
12320.92	811.63	4.416653e+001	-4.676031e+004	3.584678e-003	-3.795196e+000
12322.25	811.54	4.420214e+001	-4.678823e+004	3.587180e-003	-3.797051e+000
12323.59	811.45	4.423779e+001	-4.681618e+004	3.589684e-003	-3.798908e+000
12324.92	811.36	4.427347e+001	-4.684415e+004	3.592190e-003	-3.800766e+000
12326.26	811.28	4.430919e+001	-4.687216e+004	3.594699e-003	-3.802627e+000
12327.59	811.19	4.434495e+001	-4.690019e+004	3.597211e-003	-3.804489e+000
12328.93	811.10	4.438074e+001	-4.692824e+004	3.599725e-003	-3.806353e+000
12330.26	811.01	4.441657e+001	-4.695633e+004	3.602242e-003	-3.808219e+000
12331.59	810.93	4.445244e+001	-4.698444e+004	3.604761e-003	-3.810087e+000
12332.93	810.84	4.448835e+001	-4.701258e+004	3.607282e-003	-3.811956e+000
12334.26	810.75	4.452429e+001	-4.704075e+004	3.609806e-003	-3.813828e+000
12335.60	810.66	4.456028e+001	-4.706894e+004	3.612332e-003	-3.815701e+000
12336.93	810.57	4.459630e+001	-4.709717e+004	3.614861e-003	-3.817576e+000
12338.26	810.49	4.463235e+001	-4.712542e+004	3.617393e-003	-3.819452e+000
