12540.05	797.44	6.916814e-003	-1.693511e+000
12541.24	797.37	6.925762e-003	-1.694411e+000
12542.44	797.29	6.934727e-003	-1.695311e+000
12543.63	797.22	6.943709e-003	-1.696213e+000
12544.82	797.14	6.952709e-003	-1.697116e+000
12546.01	797.07	6.961727e-003	-1.698019e+000
12547.20	796.99	6.970761e-003	-1.698924e+000
12548.39	796.91	6.979814e-003	-1.699829e+000
12549.58	796.84	6.988884e-003	-1.700736e+000
12550.77	796.76	6.997971e-003	-1.701643e+000
12551.97	796.69	7.007076e-003	-1.702551e+000
12553.16	796.61	7.016199e-003	-1.703461e+000
12554.35	796.54	7.025340e-003	-1.704371e+000
12555.54	796.46	7.034499e-003	-1.705282e+000
12556.73	796.39	7.043675e-003	-1.706195e+000
12557.92	796.31	7.052869e-003	-1.707108e+000
12559.11	796.23	7.062082e-003	-1.708022e+000
12560.30	796.16	7.071312e-003	-1.708937e+000
12561.50	796.08	7.080560e-003	-1.709853e+000
12562.69	796.01	7.089826e-003	-1.710771e+000
12563.88	795.93	7.099111e-003	-1.711689e+000
12565.07	795.86	7.108413e-003	-1.712608e+000
12566.26	795.78	7.117734e-003	-1.713528e+000
12567.45	795.71	7.127074e-003	-1.714449e+000
12568.64	795.63	7.136431e-003	-1.715371e+000
12569.83	795.56	7.145807e-003	-1.716294e+000
12571.03	795.48	7.155201e-003	-1.717218e+000
12572.22	795.40	7.164614e-003	-1.718144e+000
12573.41	795.33	7.174045e-003	-1.719070e+000
12574.60	795.25	7.183495e-003	-1.719997e+000
12575.79	795.18	7.192964e-003	-1.720925e+000
12576.98	795.10	7.202451e-003	-1.721854e+000
12578.17	795.03	7.211957e-003	-1.722784e+000
12579.36	794.95	7.221481e-003	-1.723715e+000
12580.56	794.88	7.231025e-003	-1.724647e+000
12581.75	794.80	7.240587e-003	-1.725580e+000
12582.94	794.73	7.250168e-003	-1.726514e+000
12584.13	794.65	7.259768e-003	-1.727450e+000
12585.32	794.58	7.269387e-003	-1.728386e+000
12586.51	794.50	7.279025e-003	-1.729323e+000
12587.70	794.43	7.288683e-003	-1.730261e+000
12588.89	794.35	7.298359e-003	-1.731200e+000
12590.09	794.28	7.308055e-003	-1.732141e+000
12591.28	794.20	7.317770e-003	-1.733082e+000
12592.47	794.13	7.327504e-003	-1.734024e+000
12593.66	794.05	7.337258e-003	-1.734967e+000
12594.85	793.98	7.347031e-003	-1.735912e+000
12596.04	793.90	7.356823e-003	-1.736857e+000
12597.23	793.83	7.366635e-003	-1.737803e+000
12598.42	793.75	7.376467e-003	-1.738751e+000
12599.62	793.68	7.386318e-003	-1.739699e+000
12600.81	793.60	7.396189e-003	-1.740649e+000
12602.00	793.52	7.406080e-003	-1.741599e+000
12603.19	793.45	7.415990e-003	-1.742551e+000
12604.38	793.37	7.425920e-003	-1.743504e+000
12605.57	793.30	7.435870e-003	-1.744457e+000
12606.76	793.23	7.445840e-003	-1.745412e+000
12607.95	793.15	7.455830e-003	-1.746368e+000
12609.15	793.08	7.465840e-003	-1.747324e+000
12610.34	793.00	7.475871e-003	-1.748282e+000
12611.53	792.93	7.485921e-003	-1.749241e+000
12612.72	792.85	7.495991e-003	-1.750201e+000
12613.91	792.78	7.506082e-003	-1.751162e+000
12615.10	792.70	7.516193e-003	-1.752124e+000
12616.29	792.63	7.526325e-003	-1.753087e+000
12617.48	792.55	7.536477e-003	-1.754051e+000
12618.68	792.48	7.546649e-003	-1.755017e+000
12619.87	792.40	7.556842e-003	-1.755983e+000
12621.06	792.33	7.567055e-003	-1.756950e+000
12622.25	792.25	7.577290e-003	-1.757919e+000
12623.44	792.18	7.587544e-003	-1.758888e+000
12624.63	792.10	7.597820e-003	-1.759859e+000
12625.82	792.03	7.608116e-003	-1.760831e+000
12627.01	791.95	7.618433e-003	-1.761803e+000
12628.21	791.88	7.628772e-003	-1.762777e+000
12629.40	791.80	7.639131e-003	-1.763752e+000
12630.59	791.73	7.649511e-003	-1.764728e+000
12631.78	791.65	7.659912e-003	-1.765705e+000
12632.97	791.58	7.670335e-003	-1.766683e+000
12634.16	791.50	7.680778e-003	-1.767662e+000
12635.35	791.43	7.691243e-003	-1.768643e+000
12636.54	791.36	7.701729e-003	-1.769624e+000
12637.74	791.28	7.712237e-003	-1.770606e+000
12638.93	791.21	7.722766e-003	-1.771590e+000
12640.12	791.13	7.733316e-003	-1.772575e+000
